"","site","sampling.year","id","visit.type","photo","pft","NCRS.code","soil.pH","soil.cec","soil.no3n","soil.phos","soil.potassium","total.leaf.area","dry.wgt","n.leaf","c.leaf","sla","n.area","cn.leaf","d13C","d15n","norm.precip","norm.spei","norm.aridity","month.precip","spei","aridity","chi"
"207","Burnet_2020_14",2021,"Burnet14_i_02","i","c3","c3_forb","SOEL",7.4,271,75,34,261,15.817,0.1399,NA,NA,113.0593281,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"208","Burnet_2020_14",2021,"Burnet14_i_03","i","c3","c3_forb","SOEL",7.4,271,75,34,261,15.163,0.1996,NA,NA,75.96693387,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"209","Burnet_2020_14",2021,"Burnet14_i_04","i","c3","c3_forb","AMPS",7.4,271,75,34,261,37.838,NA,NA,NA,NA,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"210","Burnet_2020_14",2021,"Burnet14_i_05","i","c3","c3_forb","AMPS",7.4,271,75,34,261,24.275,0.1643,NA,NA,147.7480219,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"211","Burnet_2020_14",2021,"Burnet14_i_06","i","c3","c3_forb","AMPS",7.4,271,75,34,261,38.656,0.3161,NA,NA,122.2904144,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"212","Burnet_2020_14",2021,"Burnet14_i_07","i","c3","c3_forb","GAPU",7.4,271,75,34,261,15.635,0.0491,NA,NA,318.4317719,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"213","Burnet_2020_14",2021,"Burnet14_i_08","i","c3","c3_forb","GAPU",7.4,271,75,34,261,14.462,0.0661,NA,NA,218.7897126,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"214","Burnet_2020_14",2021,"Burnet14_i_09","i","c3","c3_forb","GAPU",7.4,271,75,34,261,17.695,0.0455,NA,NA,388.9010989,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"215","Burnet_2020_14",2021,"Burnet14_i_10","i","c3","c3_graminoid","LOPE",7.4,271,75,34,261,20.176,0.0897,NA,NA,224.9275362,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"216","Burnet_2020_14",2021,"Burnet14_i_11","i","c3","c3_graminoid","LOPE",7.4,271,75,34,261,15.211,0.0728,NA,NA,208.9423077,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"217","Burnet_2020_14",2021,"Burnet14_i_12","i","c3","c3_graminoid","LOPE",7.4,271,75,34,261,13.693,0.1005,NA,NA,136.2487562,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"218","Burnet_2020_14",2021,"Burnet14_i_13","i","c3","c3_forb","SOEL",7.4,271,75,34,261,15.875,0.1098,NA,NA,144.5810565,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"219","Burnet_2020_14",2021,"Burnet14_i_14","i","c3","c3_forb","SOEL",7.4,271,75,34,261,26.278,0.2212,NA,NA,118.7974684,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"220","Burnet_2020_14",2021,"Burnet14_i_15","i","c3","c3_forb","SOEL",7.4,271,75,34,261,11.145,0.0976,NA,NA,114.1905738,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
"221","Comal_2020_19",2021,"Comal_i_01","i","c3","c3_forb","ASLA4",7.6,218,75,7,345,27.644,0.2,NA,NA,138.22,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"222","Comal_2020_19",2021,"Comal_i_02","i","c3","c3_forb","ASLA4",7.6,218,75,7,345,36.245,0.269,NA,NA,134.739777,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"223","Comal_2020_19",2021,"Comal_i_03","i","c3","c3_forb","ASLA4",7.6,218,75,7,345,NA,0.1979,NA,NA,NA,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"224","Comal_2020_19",2021,"Comal_i_04","i","c3","c3_shrub","WEAC",7.6,218,75,7,345,8.971,0.0715,NA,NA,125.4685315,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"225","Comal_2020_19",2021,"Comal_i_05","i","c3","c3_shrub","WEAC",7.6,218,75,7,345,10.683,0.0893,NA,NA,119.6304591,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"226","Comal_2020_19",2021,"Comal_i_06","i","c3","c3_shrub","WEAC",7.6,218,75,7,345,5.818,0.0544,NA,NA,106.9485294,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"227","Comal_2020_19",2021,"Comal_i_07","i","c3","c3_forb","MIQU2",7.6,218,75,7,345,1.691,0.0472,NA,NA,35.82627119,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"228","Comal_2020_19",2021,"Comal_i_08","i","c3","c3_forb","MIQU2",7.6,218,75,7,345,2.822,0.0627,NA,NA,45.00797448,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"229","Comal_2020_19",2021,"Comal_i_09","i","c3","c3_forb","MIQU2",7.6,218,75,7,345,2.114,0.0569,NA,NA,37.15289982,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"230","Comal_2020_19",2021,"Comal_i_10","i","c4","c4_graminoid","LOPE",7.6,218,75,7,345,12.34,0.1009,NA,NA,122.2993062,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"231","Comal_2020_19",2021,"Comal_i_11","i","c4","c4_graminoid","LOPE",7.6,218,75,7,345,17.668,0.1213,NA,NA,145.6553998,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"232","Comal_2020_19",2021,"Comal_i_12","i","c4","c4_graminoid","LOPE",7.6,218,75,7,345,15.003,0.1122,NA,NA,133.7165775,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"233","Comal_2020_19",2021,"Comal_i_13","i","c3","c3_forb","GAPU",7.6,218,75,7,345,1.448,0.0458,NA,NA,31.61572052,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"234","Comal_2020_19",2021,"Comal_i_14","i","c3","c3_forb","GAPU",7.6,218,75,7,345,5.631,0.0407,NA,NA,138.3538084,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"235","Comal_2020_19",2021,"Comal_i_15","i","c3","c3_forb","GAPU",7.6,218,75,7,345,NA,0.0314,NA,NA,NA,NA,NA,NA,NA,156.464,0.99751538498136,0.946181939537222,125.73,1.40827728599371,1.54392717825038,NA
"236","Comal_2020_21",2020,"Comal_i_01","i","c4","c4_graminoid","CAPL3",7.7,127,13,5,199,6.93,0.0774,1.1,43.02,89.52,98.47,39.11,-13.19,-0.9,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.0380252701271362
"237","Comal_2020_21",2020,"Comal_i_02","i","c4","c4_graminoid","CAPL3",7.7,127,13,5,199,7.92,0.057,1.14,43.55,138.88,158.32,38.2,-13.19,0.02,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.0380252701271362
"238","Comal_2020_21",2020,"Comal_i_03","i","c4","c4_graminoid","CAPL3",7.7,127,13,5,199,3.54,0.0336,0.9,41.59,105.4,94.86,46.21,-13.06,2.04,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.0321662863905257
"239","Comal_2020_21",2020,"Comal_i_04","i","c3","c3_shrub","BASA",7.7,127,13,5,199,4.42,0.1256,0.94,46.7,35.21,33.1,49.68,-29.49,-0.58,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.785088361989769
"240","Comal_2020_21",2020,"Comal_i_05","i","c3","c3_shrub","BASA",7.7,127,13,5,199,6.63,0.1649,1.03,45.97,40.19,41.4,44.63,-30.2,0.22,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.81819990254354
"241","Comal_2020_21",2020,"Comal_i_06","i","c3","c3_shrub","BASA",7.7,127,13,5,199,5.61,0.1555,0.68,46.13,36.05,24.51,67.84,-29.56,-2.23,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.788350727140284
"242","Comal_2020_21",2020,"Comal_i_07","i","c4","c4_graminoid","BOISS",7.7,127,13,5,199,6.32,0.0205,1.35,42.64,308.33,416.25,31.59,-12.96,-1.05,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.0276604260239249
"243","Comal_2020_21",2020,"Comal_i_08","i","c4","c4_graminoid","BOISS",7.7,127,13,5,199,1.69,0.0188,1.2,41.3,89.99,107.99,34.42,-13.49,0.32,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.0515518952438304
"244","Comal_2020_21",2020,"Comal_i_09","i","c4","c4_graminoid","BOISS",7.7,127,13,5,199,1.59,0.014,0.98,39.96,113.86,111.58,40.78,-13.35,-0.92,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.0452384465355863
"245","Comal_2020_21",2020,"Comal_i_10","i","c3","c3_shrub","DATE3",7.7,127,13,5,199,2.92,0.1376,0.96,46.81,21.19,20.34,48.76,-27.2,1.02,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.67862133209129
"246","Comal_2020_21",2020,"Comal_i_11","i","c3","c3_shrub","DATE3",7.7,127,13,5,199,3.52,0.1896,0.86,47.17,18.57,15.97,54.85,-29.55,-0.33,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.787884646161324
"247","Comal_2020_21",2020,"Comal_i_12","i","c3","c3_shrub","DATE3",7.7,127,13,5,199,8.25,0.2844,0.93,45.56,29.02,26.99,48.99,-29.6,-2.1,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.790215147115686
"248","Comal_2020_21",2020,"Comal_i_13","i","c3","c3_forb","RAPE3",7.7,127,13,5,199,1.58,0.0232,1.88,38.32,67.94,127.73,20.38,-31.32,-0.06,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.870530867477355
"249","Comal_2020_21",2020,"Comal_i_14","i","c3","c3_forb","RAPE3",7.7,127,13,5,199,2.14,0.0378,1.38,35.86,56.7,78.25,25.99,-30.11,0.29,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.813999981933906
"250","Comal_2020_21",2020,"Comal_i_15","i","c3","c3_forb","RAPE3",7.7,127,13,5,199,1.89,0.0313,1.44,39.26,60.25,86.76,27.26,-30.64,0.09,72.39,-1.23068054871219,0.403032336412468,174.244,2.21029108440205,2.07447148847524,0.838744074185248
"251","Edwards_2019_17",2020,"Edwards_i_01","i","c4","c4_graminoid","SCHIZ4",7.5,120,0,19,229,2.72,0.0438,1.34,45.29,62.06,83.16,33.8,-19.48,-0.39,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.323366073771945
"252","Edwards_2019_17",2020,"Edwards_i_02","i","c4","c4_graminoid","SCHIZ4",7.5,120,0,19,229,3.46,0.0914,0.6,45.61,37.88,22.73,76.02,-13.96,0.31,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.0727601565644001
"253","Edwards_2019_17",2020,"Edwards_i_03","i","c4","c4_graminoid","SCHIZ4",7.5,120,0,19,229,0.25,0.0692,0.77,44.96,3.63,2.8,58.39,-15.91,-0.55,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.160968261680505
"254","Edwards_2019_17",2020,"Edwards_i_04","i","c3","c3_shrub","QUHA3",7.5,120,0,19,229,6.66,0.1134,1.58,46.69,58.7,92.75,29.55,-29.05,0.87,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.764592837869307
"255","Edwards_2019_17",2020,"Edwards_i_05","i","c3","c3_shrub","QUHA3",7.5,120,0,19,229,6.4,0.1306,1.47,45.8,49,72.03,31.16,-29.37,0.71,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.77949683076925
"256","Edwards_2019_17",2020,"Edwards_i_06","i","c3","c3_shrub","QUHA3",7.5,120,0,19,229,7.13,0.0776,1.35,45.39,91.93,124.11,33.62,-29.76,1.16,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.797674364302893
"257","Edwards_2019_17",2020,"Edwards_i_07","i","c3","c3_forb",NA,7.5,120,0,19,229,3.3,0.0755,1.04,40.64,43.68,45.43,39.08,-27.8,0.93,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.706468132672362
"258","Edwards_2019_17",2020,"Edwards_i_08","i","c4","c4_graminoid","SCHIZ4",7.5,120,0,19,229,4.32,0.0832,1.17,43.57,51.87,60.69,37.24,-18.59,0.4,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.282769787698447
"259","Edwards_2019_17",2020,"Edwards_i_09","i","c3","c3_forb","CHFE3",7.5,120,0,19,229,1.8,0.0258,1.28,45.26,69.59,89.08,35.36,-30.33,-0.08,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.824267830922499
"260","Edwards_2019_17",2020,"Edwards_i_10","i","c3","c3_graminoid","NALE3",7.5,120,0,19,229,8.72,0.1058,1.02,42.22,82.39,84.04,41.39,-27.72,4.39,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.702753240171537
"261","Edwards_2019_17",2020,"Edwards_i_11","i","c3","c3_graminoid","NALE3",7.5,120,0,19,229,4.91,0.0613,1.37,43.03,80.14,109.79,31.41,-26.96,1.11,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.667492227624909
"262","Edwards_2019_17",2020,"Edwards_i_12","i","c3","c3_forb","CHFE3",7.5,120,0,19,229,2.14,0.0298,1.18,45.43,71.97,84.92,38.5,-29.91,-1.72,50.8,0.104451180789346,Inf,54.356,0.999118903200257,Inf,0.804669615089996
"263","Fayette_2019_04",2020,"Fayette_i_01","i","c3","c3_forb","AMAR2",7.6,110,3,10,65,16.74,0.1501,1.56,44.54,111.51,173.96,28.55,-30.73,-2.78,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.842948588897894
"264","Fayette_2019_04",2020,"Fayette_i_02","i","c3","c3_forb","AMAR2",7.6,110,3,10,65,8.93,0.0784,1.26,45.02,113.88,143.49,35.73,-31.7,-2.34,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.888313520913854
"265","Fayette_2019_04",2020,"Fayette_i_03","i","c3","c3_forb","AMAR2",7.6,110,3,10,65,10.16,0.0736,1.37,43.4,137.98,189.03,31.68,-32.67,-1.89,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.933769433224141
"266","Fayette_2019_04",2020,"Fayette_i_04","i","c3","c3_forb",NA,7.6,110,3,10,65,2.38,0.0313,4.41,47.6,76.08,335.51,10.79,-28.47,-0.52,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.73760437532661
"267","Fayette_2019_04",2020,"Fayette_i_06","i","c3","c3_forb",NA,7.6,110,3,10,65,4.73,0.0302,5.06,44.77,156.7,792.9,8.85,-32.03,-0.98,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.903767678750374
"268","Fayette_2019_04",2020,"Fayette_i_07","i","c3","c3_tree","CATE9",7.6,110,3,10,65,11.63,0.1983,1.19,46.98,58.65,69.79,39.48,-26.85,-3.11,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.662393222629369
"269","Fayette_2019_04",2020,"Fayette_i_08","i","c3","c3_tree","CATE9",7.6,110,3,10,65,35.38,0.4823,1.57,47.06,73.35,115.16,29.97,-27.7,-2.6,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.701824612564497
"270","Fayette_2019_04",2020,"Fayette_i_09","i","c3","c3_tree","CATE9",7.6,110,3,10,65,0,0.5738,1.34,46.93,0,0,35.02,-27.86,-2.54,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.709254703290305
"271","Fayette_2019_04",2020,"Fayette_i_10","i","c3","c3_tree","QUMA3",7.6,110,3,10,65,50.73,0.5877,1.82,46.06,86.32,157.1,25.31,-29,-3.88,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.762264976349535
"272","Fayette_2019_04",2020,"Fayette_i_11","i","c3","c3_tree","QUMA3",7.6,110,3,10,65,50.42,0.7103,1.84,46.21,70.98,130.6,25.11,-28.17,-3.71,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.723657466221695
"273","Fayette_2019_04",2020,"Fayette_i_12","i","c3","c3_tree","QUMA3",7.6,110,3,10,65,52.05,0.656,1.84,45.41,79.34,145.99,24.68,-28.7,-3.96,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.748302840185902
"274","Fayette_2019_04",2020,"Fayette_i_13","i","c3","c3_shrub",NA,7.6,110,3,10,65,7.72,0.0849,1.28,48.16,90.91,116.36,37.62,-29.76,-2.1,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.797674364302893
"275","Fayette_2019_04",2020,"Fayette_i_14","i","c3","c3_shrub",NA,7.6,110,3,10,65,10.33,0.134,1.34,48.64,77.09,103.3,36.3,-29.3,-1.42,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.776235742658113
"276","Fayette_2019_04",2020,"Fayette_i_15","i","c3","c3_shrub",NA,7.6,110,3,10,65,14.83,0.1752,1.37,48.52,84.67,116,35.42,-29.93,-1.89,91.694,-1.26933904027866,0.524099720164752,142.748,1.85377116111575,1.72004452229086,0.805602478646053
"277","Fayette_2020_09",2021,"Fayette09_i_01","i","c3","c3_forb","SOEL",6,149,22,13,78,19.779,0.2113,NA,NA,93.60624704,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"278","Fayette_2020_09",2021,"Fayette09_i_02","i","c3","c3_forb","SOEL",6,149,22,13,78,17.775,NA,NA,NA,NA,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"279","Fayette_2020_09",2021,"Fayette09_i_03","i","c3","c3_forb","SOEL",6,149,22,13,78,23.164,0.2689,NA,NA,86.14354779,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"280","Fayette_2020_09",2021,"Fayette09_i_04","i","c3","c3_tree","VAAR",6,149,22,13,78,19.372,0.2547,NA,NA,76.05810758,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"281","Fayette_2020_09",2021,"Fayette09_i_05","i","c3","c3_tree","VAAR",6,149,22,13,78,19.494,0.2313,NA,NA,84.28015564,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"282","Fayette_2020_09",2021,"Fayette09_i_06","i","c3","c3_tree","VAAR",6,149,22,13,78,25.38,0.2755,NA,NA,92.12341198,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"283","Fayette_2020_09",2021,"Fayette09_i_07","i","c3","c3_forb","AMPS",6,149,22,13,78,13,0.1431,NA,NA,90.84556254,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"284","Fayette_2020_09",2021,"Fayette09_i_08","i","c3","c3_forb","AMPS",6,149,22,13,78,12.437,0.0985,NA,NA,126.2639594,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"285","Fayette_2020_09",2021,"Fayette09_i_09","i","c3","c3_forb","AMPS",6,149,22,13,78,13.578,0.1189,NA,NA,114.196804,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"286","Fayette_2020_09",2021,"Fayette09_i_10","i","c3","c3_forb",NA,6,149,22,13,78,8.121,0.142,NA,NA,57.19014085,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"287","Fayette_2020_09",2021,"Fayette09_i_11","i","c3","c3_forb",NA,6,149,22,13,78,13.856,0.1803,NA,NA,76.84969495,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"288","Fayette_2020_09",2021,"Fayette09_i_12","i","c3","c3_forb",NA,6,149,22,13,78,9.465,0.1134,NA,NA,83.46560847,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"289","Fayette_2020_09",2021,"Fayette09_i_13","i","c3","c3_forb",NA,6,149,22,13,78,31.81,0.2189,NA,NA,145.3174966,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"290","Fayette_2020_09",2021,"Fayette09_i_14","i","c3","c3_forb",NA,6,149,22,13,78,26.805,0.188,NA,NA,142.5797872,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"291","Fayette_2020_09",2021,"Fayette09_i_15","i","c3","c3_forb",NA,6,149,22,13,78,32.319,0.2447,NA,NA,132.0760114,NA,NA,NA,NA,125.222,-0.124366419034499,0.744522592203934,92.964,1.00807493588916,1.2713816259642,NA
"292","Fayette_2021_12",2021,"Fayette12_i_01","i","c3","c3_forb","SOEL",5.9,254,73,28,105,24.65,0.326,NA,NA,75.61349693,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"293","Fayette_2021_12",2021,"Fayette12_i_02","i","c3","c3_forb","SOEL",5.9,254,73,28,105,21.882,0.2524,NA,NA,86.69572108,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"294","Fayette_2021_12",2021,"Fayette12_i_03","i","c3","c3_forb","SOEL",5.9,254,73,28,105,21.544,0.2529,NA,NA,85.18782127,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"295","Fayette_2021_12",2021,"Fayette12_i_04","i","c3","c3_forb","AMPS",5.9,254,73,28,105,11.074,0.098,NA,NA,113,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"296","Fayette_2021_12",2021,"Fayette12_i_05","i","c3","c3_forb","AMPS",5.9,254,73,28,105,15.42,0.1661,NA,NA,92.83564118,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"297","Fayette_2021_12",2021,"Fayette12_i_06","i","c3","c3_forb","AMPS",5.9,254,73,28,105,9.056,0.0784,NA,NA,115.5102041,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"298","Fayette_2021_12",2021,"Fayette12_i_07","i","c3","c3_tree","PRGL2",5.9,254,73,28,105,41.244,0.5137,NA,NA,80.2881059,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"299","Fayette_2021_12",2021,"Fayette12_i_08","i","c3","c3_tree","PRGL3",5.9,254,73,28,105,23.055,0.3036,NA,NA,75.93873518,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"300","Fayette_2021_12",2021,"Fayette12_i_09","i","c3","c3_tree","PRGL4",5.9,254,73,28,105,30.14,0.4456,NA,NA,67.63913824,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"301","Fayette_2021_12",2021,"Fayette12_i_10","i",NA,NA,NA,5.9,254,73,28,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"302","Fayette_2021_12",2021,"Fayette12_i_11","i",NA,NA,NA,5.9,254,73,28,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"303","Fayette_2021_12",2021,"Fayette12_i_12","i","c4","c4_graminoid","SOHA",5.9,254,73,28,105,17.516,0.1365,NA,NA,128.3223443,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"304","Fayette_2021_12",2021,"Fayette12_i_13","i",NA,NA,NA,5.9,254,73,28,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"305","Fayette_2021_12",2021,"Fayette12_i_14","i",NA,NA,NA,5.9,254,73,28,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"306","Fayette_2021_12",2021,"Fayette12_i_15","i",NA,NA,NA,5.9,254,73,28,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.126,-0.185626259688033,0.687147945301718,93.091,0.963609216225251,1.17191659443935,NA
"307","Harris_2020_03",2020,"Harris_i_01","i","c3","c3_shrub","PRGL2",7.8,129,5,5,183,3.99,0.055,4.27,44.99,72.5,309.57,10.54,-30.4,-1.15,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.827535850930226
"308","Harris_2020_03",2020,"Harris_i_02","i","c3","c3_shrub","PRGL2",7.8,129,5,5,183,1.9,0.0311,4.66,45.76,60.97,284.12,9.82,-27.75,-0.54,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.704146253217038
"309","Harris_2020_03",2020,"Harris_i_03","i","c3","c3_shrub","PRGL2",7.8,129,5,5,183,2.09,0.032,3.27,47.56,65.28,213.47,14.54,-26.9,0.2,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.664710809264798
